Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1991","1991","7021","Annual value","USD","257.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1992","1992","7021","Annual value","USD","295.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1993","1993","7021","Annual value","USD","295.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","USD","295.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1994","1994","7021","Annual value","USD","181.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","USD","351.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1995","1995","7021","Annual value","USD","225.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","USD","293","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1996","1996","7021","Annual value","USD","255.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","USD","297","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1997","1997","7021","Annual value","USD","288","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","USD","440.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1998","1998","7021","Annual value","USD","345.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","USD","413.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","1999","1999","7021","Annual value","USD","310.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","USD","355.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2000","2000","7021","Annual value","USD","259.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","USD","275.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2001","2001","7021","Annual value","USD","204","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","USD","344.7","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2002","2002","7021","Annual value","USD","212.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","USD","443.7","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2003","2003","7021","Annual value","USD","266.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2004","2004","7021","Annual value","USD","490.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2004","2004","7021","Annual value","USD","368.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2005","2005","7021","Annual value","USD","565.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2005","2005","7021","Annual value","USD","387","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","USD","616","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2006","2006","7021","Annual value","USD","399","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","USD","803.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2007","2007","7021","Annual value","USD","491.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","USD","875.8","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2008","2008","7021","Annual value","USD","566.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","USD","680","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2009","2009","7021","Annual value","USD","509.7","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","USD","1076","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2010","2010","7021","Annual value","USD","588.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","USD","743.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2011","2011","7021","Annual value","USD","585.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","USD","740.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2012","2012","7021","Annual value","USD","612.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","USD","684.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2013","2013","7021","Annual value","USD","646.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","USD","554.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2014","2014","7021","Annual value","USD","602","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","USD","478.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2015","2015","7021","Annual value","USD","580.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","443.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2016","2016","7021","Annual value","USD","586.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","400.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2017","2017","7021","Annual value","USD","548.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","330.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2018","2018","7021","Annual value","USD","480.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","USD","372","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","667","Tea","2019","2019","7021","Annual value","USD","511.1","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1991","1991","7021","Annual value","SLC","351","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1992","1992","7021","Annual value","SLC","447","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1993","1993","7021","Annual value","SLC","315","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","SLC","470","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","SLC","509","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","SLC","350","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","1637","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","SLC","498","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","SLC","500","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","SLC","480","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1991","1991","7021","Annual value","USD","619","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1992","1992","7021","Annual value","USD","784.5","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1993","1993","7021","Annual value","USD","472.4","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","USD","719.3","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","USD","803.2","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","USD","546","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","2210.4","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","640.9","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","667","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","USD","612.7","","Official data"
"PP","Producer Prices","231","United States of America","5531","Producer Price (SLC/tonne)","656","Coffee, green","1991","1991","7021","Annual value","SLC","3858","","Official data"
"PP","Producer Prices","231","United States of America","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1991","1991","7021","Annual value","SLC","251","","Official data"
"PP","Producer Prices","231","United States of America","5531","Producer Price (SLC/tonne)","656","Coffee, green","1992","1992","7021","Annual value","SLC","3748","","Official data"
